1,1,"Paul, a prisoner of Jesus Christ, and Timothy our brother, unto Philemon our dearly beloved, and fellowlabourer,"
1,4,"I thank my God, making mention of thee always in my prayers,"
1,25,"The grace of our Lord Jesus Christ be with your spirit. Amen."
